titulo,autoria,link,fonte,data
Fluminense domina Athletico-PR no Maracanã e chega a seis vitórias consecutivas,Luccas Oliveira | Guilherme Abrahão,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/esportes/fluminense-domina-athletico-pr-no-maracana-e-chega-a-seis-vitorias-consecutivas/,cnn, 22/04/2023 às 18:01 | Atualizado 22/04/2023 às 18:22 
"Na estreia de Dorival Júnior, São Paulo vence América-MG no Morumbi",Luccas Oliveira | Lucas Sanches,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/esportes/na-estreia-de-dorival-junior-sao-paulo-vence-america-mg-no-morumbi/,cnn, 22/04/2023 às 20:32 | Atualizado 22/04/2023 às 20:48 
Cruzeiro vence o Grêmio pelo Brasileirão; Ronaldo vê camisa 9 resolver,Luccas Oliveira | Guilherme Piu,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/esportes/cruzeiro-vence-o-gremio-pelo-brasileirao-ronaldo-ve-camisa-9-resolver/,cnn, 22/04/2023 às 22:57 | Atualizado 22/04/2023 às 23:09 
"Discurso antivacina na pandemia afetou outros imunizantes, diz OMS",Da CNN,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/saude/discurso-antivacina-na-pandemia-afetou-outros-imunizantes-diz-oms/,cnn, 22/04/2023 às 12:51 | Atualizado 22/04/2023 às 13:10 
Saúde cobra ação do Conselho Federal de Medicina contra médicos antivacina,Emanuelle Leones | Leonardo Ribbeiro,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/nacional/saude-cobra-acao-do-conselho-federal-de-medicina-contra-medicos-anti-vacina/,cnn, 22/04/2023 às 08:00 | Atualizado 22/04/2023 às 15:15 
Fortes chuvas causam alagamentos e deslizamentos no litoral da Bahia,Estadão Conteúdo,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/nacional/fortes-chuvas-causam-alagamentos-e-deslizamentos-no-litoral-da-bahia/,cnn, 22/04/2023 às 17:30 
"Dia dos Povos Indígenas: novo nome abandona termo inapropriado, diz secretário",Amanda Garcia,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/nacional/dia-dos-povos-indigenas-novo-nome-abandona-termo-inapropriado-diz-secretario/,cnn, 18/04/2023 às 09:17 | Atualizado 18/04/2023 às 09:43 
Associação Brasileira de Psiquiatria se manifesta após fala de Lula,Gabriel Ferneda | Pedro Pupulim,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/nacional/associacao-brasileira-de-psiquiatria-se-manifesta-apos-fala-de-lula-sobre-pessoas-com-transtornos-mentais/,cnn, 22/04/2023 às 22:02 | Atualizado 23/04/2023 às 17:00 
"Musculação na infância e adolescência: veja mitos, benefícios e cuidados",Lucas Rocha,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/saude/musculacao-na-infancia-e-adolescencia-veja-mitos-beneficios-e-cuidados-da-pratica/,cnn, 23/04/2023 às 04:00 
Por que imunizar todo ano? Confira 10 perguntas e respostas sobre a vacina da gripe,Lucas Rocha,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/saude/por-que-imunizar-todo-ano-confira-10-perguntas-e-respostas-sobre-a-vacina-da-gripe/,cnn, 22/04/2023 às 04:00 
Entenda o sincretismo religioso e as comemorações realizadas em 23 de abril,Lucas Rocha,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/nacional/dia-de-sao-jorge-entenda-o-sincretismo-religioso-e-as-comemoracoes-da-data/,cnn, 23/04/2023 às 04:00 
Jornalista relata processo de reconhecer calvície e compartilha experiência,Oscar Holland,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/estilo/a-arte-de-ficar-careca-graciosamente/,cnn, 22/04/2023 às 04:00 
Matthew Perry pensa em remover ofensas a Keanu Reeves que fez em seu livro de memórias,Alli Rosenbloom,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/entretenimento/matthew-perry-pensa-em-remover-ofensas-a-keanu-reeves-que-fez-em-seu-livro-de-memorias/,cnn, 23/04/2023 às 19:01 | Atualizado 23/04/2023 às 19:03 
Homem que fingiu ser entregador e matou para roubar é condenado a 36 anos,Estadão Conteúdo,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/nacional/homem-que-fingiu-ser-entregador-e-matou-jovem-para-roubar-celular-e-condenado-a-36-anos-2/,cnn, 22/04/2023 às 13:54 
George Foreman reflete sobre acontecimentos de sua vida em filme biográfico,Lisa Respers France,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/entretenimento/george-foreman-reflete-sobre-acontecimentos-de-sua-vida-em-filme-biografico/,cnn, 22/04/2023 às 19:25 
Barcelona vence o Atlético de Madrid e segue com folga na liderança,Redação,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/esportes/barcelona-vence-o-atletico-de-madrid-e-segue-com-folga-na-lideranca-do-espanhol/,cnn, 23/04/2023 às 14:20 
"Barry Humphries, criador da personagem Dame Edna, morre aos 89 anos",Byron Kaye,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/entretenimento/barry-humphries-criador-da-personagem-dame-edna-morre-aos-89-anos/,cnn, 22/04/2023 às 18:50 | Atualizado 22/04/2023 às 19:36 
Lula pede desculpas após fala polêmica sobre pessoas com transtornos mentais,Gabriel Ferneda,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/politica/lula-pede-desculpas-sobre-fala-em-que-diz-que-pessoas-com-transtornos-mentais-tem-desequilibrio-de-parafuso/,cnn, 22/04/2023 às 18:27 | Atualizado 23/04/2023 às 10:52 
"Alckmin diz que Gonçalves Dias ""fez o correto"" em pedir demissão no GSI",Da CNN,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/politica/alckmin-diz-que-goncalves-dias-fez-o-correto-em-pedir-demissao/,cnn, 22/04/2023 às 12:52 | Atualizado 22/04/2023 às 12:53 
Câmara dos Deputados deve votar projeto das fake news nesta semana,Gabriel Hirabahasi,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/politica/camara-dos-deputados-deve-votar-projeto-das-fake-news-nesta-semana/,cnn, 23/04/2023 às 09:00 | Atualizado 23/04/2023 às 07:43 
Whindersson Nunes nocauteia polonês em evento de boxe para famosos,Hugo Lobão,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/esportes/whindersson-nunes-nocauteia-polones-em-evento-de-boxe-para-famosos-na-inglaterra/,cnn, 22/04/2023 às 22:21 | Atualizado 23/04/2023 às 10:51 
Ministra Anielle Franco discute discriminação racial em viagem oficial a Portugal,Catarina Demony,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/politica/ministra-anielle-franco-discute-discriminacao-racial-em-viagem-oficial-a-portugal/,cnn, 23/04/2023 às 18:39 
Dia de Pixinguinha: choro é celebrado pelo país neste domingo (23),Leandro Resende,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/entretenimento/dia-de-pixinguinha-choro-e-celebrado-pelo-pais-neste-domingo-23/,cnn, 23/04/2023 às 04:00 
CNN repudia insinuações e libera íntegra de conteúdo sobre ex-ministro,Da CNN,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/politica/cnn-repudia-insinuacoes-sobre-reportagem-e-libera-integra-de-conteudo-sobre-ex-ministro/,cnn, 20/04/2023 às 15:40 | Atualizado 20/04/2023 às 18:53 
"Pessoas não são obrigadas a gostar de mim, diz Lula sobre visita a parlamento português",Fernanda Pinotti,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/internacional/as-pessoas-nao-sao-obrigadas-a-gostar-de-mim-diz-lula-sobre-polemica-com-parlamento-portugues/,cnn, 23/04/2023 às 10:50 | Atualizado 23/04/2023 às 11:58 
Deputados debatem sobre mudança de postura do governo em relação à CPI,Da CNN,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/politica/deputados-debatem-sobre-mudanca-de-postura-do-governo-em-relacao-a-cpi-de-8-de-janeiro/,cnn, 23/04/2023 às 11:40 
"Segurança digital é peça fundamental no futuro dos criptoativos, diz Eduardo Pires, da Incognia",Sem Autor,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/forum-opiniao/seguranca-digital-como-peca-fundamental-no-futuro-dos-criptoativos/,cnn, 23/04/2023 às 06:00 | Atualizado 24/04/2023 às 11:49 
Veja a história das mulheres donas de uma rede clandestina de aborto nos anos 60,Sandee LaMotte,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/internacional/conheca-a-historia-das-mulheres-donas-de-uma-rede-clandestina-de-aborto-nos-anos-60/,cnn, 23/04/2023 às 18:39 
Conheça o hotel de luxo inaugurado no prédio mais alto do Vietnã,Lilit Marcus,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/viagemegastronomia/viagem/conheca-o-hotel-de-luxo-inaugurado-no-predio-mais-alto-do-vietna/,cnn,"
                            23/04/2023 às 04:00                        "
"Ministro interino do GSI, Ricardo Cappelli, critica CNN em entrevista a jornal",Da CNN,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/politica/ao-jornal-valor-ministro-interino-do-gsi-critica-cnn/,cnn, 22/04/2023 às 23:55 | Atualizado 23/04/2023 às 00:00 
Remake live-action de Lilo & Stitch provoca debate sobre colorismo em Hollywood,Harmeet Kaur,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/entretenimento/remake-live-action-de-lilo-stitch-provoca-debate-sobre-colorismo-em-hollywood/,cnn, 23/04/2023 às 15:48 
Mundo organiza retirada de pessoas do Sudão; Reino Unido e EUA esvaziam embaixadas,CNN,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/internacional/comunidade-internacional-organiza-retirada-de-pessoas-do-sudao-reino-unido-e-eua-esvaziam-embaixadas/,cnn, 23/04/2023 às 09:24 | Atualizado 23/04/2023 às 11:02 
Brasileiras que tiveram malas trocadas relatam infecção na pele após prisão,Manoela Carlucci,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/internacional/brasileiras-que-tiveram-malas-trocadas-relatam-infeccao-na-pele-apos-prisao-na-alemanha/,cnn, 23/04/2023 às 12:05 | Atualizado 23/04/2023 às 12:07 
Lula: Nunca pedimos que EUA e Europa tivessem outro comportamento sobre guerra,CNN,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/internacional/nunca-pedimos-que-eua-e-europa-tivessem-outro-comportamento-sobre-a-guerra-diz-lula/,cnn, 23/04/2023 às 11:30 | Atualizado 23/04/2023 às 11:32 
Manchester United e City farão a primeira final da história de um clássico de 142 anos,Luccas Oliveira,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/esportes/manchester-united-e-city-farao-a-primeira-final-da-historia-de-um-classico-de-142-anos/,cnn, 23/04/2023 às 15:45 | Atualizado 23/04/2023 às 15:46 
Comércio “sombrio” de petróleo russo eleva temores para um derramamento no mar,Clare Sebastian | Livvy Doherty | Julia Horowitz,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/internacional/comercio-sombrio-de-petroleo-russo-eleva-temores-para-um-derramamento-no-mar/,cnn, 23/04/2023 às 04:00 
Frenectomia: cirurgia feita em filha de Viih Tube e Eliezer tem aval de médicos,Estadão Conteúdo,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/saude/frenectomia-cirurgia-feita-em-filha-recem-nascida-de-viih-tube-e-eliezer-tem-aval-de-medicos/,cnn, 23/04/2023 às 13:46 | Atualizado 23/04/2023 às 13:47 
Filho da Rainha Camilla rebate insinuações: “ela se casou com a pessoa que amava” ,Issy Ronald,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/internacional/filho-da-rainha-camilla-rebate-insinuacoes-ela-se-casou-com-a-pessoa-que-amava/,cnn, 23/04/2023 às 04:00 
Meghan Markle critica mídia britânica após relatos de envio de carta ao rei Charles,Max Foster | Larry Register | Heather Chen,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/internacional/meghan-markle-critica-midia-britanica-apos-relatos-de-envio-de-carta-ao-rei-charles/,cnn, 23/04/2023 às 17:16 
Tanques de batalha ocidentais estão levando meses para chegarem na Ucrânia; entenda,Brad Lendon,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/internacional/tanques-de-batalha-ocidentais-estao-levando-meses-para-chegarem-na-ucrania-entenda-os-motivos/,cnn, 23/04/2023 às 14:45 
Anderson Torres piora de quadro depressivo e defesa pede avaliação psicológica,Basília Rodrigues,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/politica/anderson-torres-piora-e-defesa-pede-avaliacao-psicologica/,cnn, 23/04/2023 às 13:43 | Atualizado 23/04/2023 às 14:27 
"Sutiã esportivo adequado pode aumentar desempenho na corrida, aponta estudo",Lucas Rocha,https://web.archive.org/web/20230424222808/https://www.cnnbrasil.com.br/saude/sutia-esportivo-adequado-pode-aumentar-desempenho-na-corrida-aponta-estudo/,cnn, 24/04/2023 às 10:51 
"Após determinação do STF, GSI libera acesso a imagens do 8/1, mas site dá pane",Da CNN,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/politica/apos-determinacao-do-stf-gsi-libera-acesso-a-imagens-do-8-de-janeiro-mas-site-da-pane/,cnn, 23/04/2023 às 16:04 | Atualizado 23/04/2023 às 19:43 
Major que deu água a invasores e mais oito militares do GSI depõem à PF,Da CNN,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/politica/apos-divulgacao-de-imagens-do-8-de-janeiro-major-que-deu-agua-a-manifestantes-e-mais-oito-militares-do-gsi-depoem-a-pf/,cnn, 23/04/2023 às 16:43 
Brasileira morre nos EUA e familiares buscam ajuda para trazer o corpo de volta,Fernanda Pinotti,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/nacional/brasileira-morre-nos-eua-e-familiares-buscam-ajuda-para-trazer-o-corpo-de-volta-ao-brasil/,cnn, 23/04/2023 às 17:23 | Atualizado 23/04/2023 às 17:24 
O que se sabe sobre a explosão em apartamentos de Campos do Jordão,Estadão Conteúdo,https://web.archive.org/web/20230423222727/https://www.cnnbrasil.com.br/nacional/o-que-se-sabe-sobre-a-explosao-em-apartamentos-de-campos-do-jordao/,cnn, 23/04/2023 às 14:40 
Apple mantém compromisso de investimentos na Índia e abre segunda loja no país,Manveena Suri | Michelle Toh,https://web.archive.org/web/20230424222808/https://www.cnnbrasil.com.br/economia/apple-mantem-compromisso-de-investimentos-na-india-e-abre-segunda-loja-no-pais/,cnn, 20/04/2023 às 10:20 
Eclipse solar híbrido atrai atenção de milhares de pessoas na Ásia e na Oceania,Lewis Jackson,https://web.archive.org/web/20230424222808/https://www.cnnbrasil.com.br/internacional/eclipse-solar-hibrido-chama-atencao-de-milhares-na-asia-e-oceania-veja-imagens/,cnn, 20/04/2023 às 08:44 | Atualizado 20/04/2023 às 08:46 
Barcelona pode registrar melhor defesa da história das grandes ligas europeias,Da CNN,https://web.archive.org/web/20230424222808/https://www.cnnbrasil.com.br/esportes/barcelona-pode-registrar-melhor-defesa-da-historia-das-grandes-ligas-europeias/,cnn, 24/04/2023 às 15:02 
Lula sanciona lei que prevê inclusão de raça e etnia em registros de empregados,Pedro Peduzzi,https://web.archive.org/web/20230424222808/https://www.cnnbrasil.com.br/politica/lula-sanciona-lei-que-preve-inclusao-de-raca-e-etnia-em-registros-de-empregados/,cnn, 24/04/2023 às 14:48 
Renato Gaúcho rebate acusações sobre afastamento de goleiro Adriel,Mauri Dorneles,https://web.archive.org/web/20230424222808/https://www.cnnbrasil.com.br/esportes/renato-gaucho-rebate-acusacoes-sobre-afastamento-de-goleiro-adriel/,cnn, 24/04/2023 às 17:16 | Atualizado 24/04/2023 às 17:21 
"Uso de maconha pode afetar capacidade de pensar e planejar, diz estudo",Sandee LaMotte,https://web.archive.org/web/20230424222808/https://www.cnnbrasil.com.br/saude/uso-de-maconha-pode-afetar-capacidade-de-pensar-e-planejar-diz-estudo/,cnn, 24/04/2023 às 11:58 
Profissionais de saúde que trabalham à noite têm risco aumentado para obesidade,Lucas Rocha,https://web.archive.org/web/20230424222808/https://www.cnnbrasil.com.br/saude/profissionais-de-saude-que-trabalham-a-noite-tem-risco-aumentado-para-obesidade-diz-estudo/,cnn, 24/04/2023 às 04:00 
Jorge Jesus rebate vaias da torcida do Fenerbahçe após tropeço; veja,Mamede Filho,https://web.archive.org/web/20230424222808/https://www.cnnbrasil.com.br/esportes/jorge-jesus-rebate-vaias-da-torcida-do-fenerbahce-apos-tropeco-veja/,cnn, 24/04/2023 às 18:29 
Cachorro é resgatado por bombeiros após ficar três dias em poço em Itapipoca,Da CNN,https://web.archive.org/web/20230424222808/https://www.cnnbrasil.com.br/nacional/cachorro-e-resgatado-por-bombeiros-apos-ficar-tres-dias-em-poco-em-itapipoca-ce/,cnn, 24/04/2023 às 12:56 
Clube brasileiro adota nome e cores de time ucraniano até o fim da guerra,da Itatiaia,https://web.archive.org/web/20230424222808/https://www.cnnbrasil.com.br/esportes/clube-brasileiro-adota-nome-e-cores-de-time-ucraniano-ate-o-fim-da-guerra/,cnn, 24/04/2023 às 12:37 | Atualizado 24/04/2023 às 12:38 
Entenda como funciona a radioterapia no tratamento da doença,Lucas Rocha,https://web.archive.org/web/20230424222808/https://www.cnnbrasil.com.br/saude/entenda-como-funciona-a-radioterapia-no-tratamento-do-cancer/,cnn, 24/04/2023 às 09:38 
"O que é o prêmio Camões, entregue por Lula a Chico Buarque nesta segunda",Fernanda Pinotti,https://web.archive.org/web/20230424222808/https://www.cnnbrasil.com.br/nacional/o-que-e-o-premio-camoes-entregue-por-lula-a-chico-buarque-nesta-segunda-24/,cnn, 24/04/2023 às 17:21 | Atualizado 24/04/2023 às 17:28 
Remake live-action de Lilo & Stitch provoca debate sobre colorismo em Hollywood,Harmeet Kaur,https://web.archive.org/web/20230424222808/https://www.cnnbrasil.com.br/entretenimento/remake-live-action-de-lilo-stitch-provoca-debate-sobre-colorismo-em-hollywood/,cnn, 23/04/2023 às 15:48 | Atualizado 23/04/2023 às 18:27 
"Vi abertura e percebi que poderia entrar, diz Mauricio de Sousa sobre candidatura à ABL",Marcello Sapio,https://web.archive.org/web/20230424222808/https://www.cnnbrasil.com.br/entretenimento/vi-abertura-na-abl-e-percebi-que-poderia-entrar-diz-mauricio-de-sousa-a-cnn-sobre-candidatura/,cnn, 24/04/2023 às 04:00 | Atualizado 24/04/2023 às 06:38 
MST invade três áreas na Bahia após deixar terreno da Embrapa,Da CNN,https://web.archive.org/web/20230424222808/https://www.cnnbrasil.com.br/nacional/mst-anuncia-invasao-de-tres-areas-na-bahia-apos-deixar-terreno-da-embrapa-em-pernambuco/,cnn, 23/04/2023 às 19:28 | Atualizado 23/04/2023 às 19:31 
